date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,exchange,pair,timeframe,date_downloaded
2017-09-03 12:00:00,4475.23,4557.25,4298.33,4384.15,170.27,4649.84,4580.99,4503.65,4512.46,,4367.82,4561.94,4575.05,-13.12,28.75,33.41,4649.84,131.71,4913.27,4386.42,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-03 16:00:00,4351.02,4530.0,4345.01,4529.0,106.29,4643.46,4576.04,4508.45,4513.11,,4369.42,4556.87,4571.64,-14.77,20.05,38.31,4643.46,134.43,4912.32,4374.6,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-03 20:00:00,4529.0,4583.84,4445.15,4509.08,79.12,4636.47,4569.66,4513.13,4512.95,,4370.81,4549.52,4567.01,-17.49,12.54,35.87,4636.47,137.73,4911.93,4361.01,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 00:00:00,4505.0,4527.49,4340.5,4340.51,81.33,4618.56,4547.84,4514.07,4506.19,,4370.51,4517.36,4550.23,-32.87,3.46,30.34,4618.56,151.78,4922.12,4315.0,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 04:00:00,4340.53,4493.15,4052.0,4186.96,275.91,4591.66,4513.47,4511.06,4493.67,,4368.68,4466.53,4523.32,-56.79,-8.59,25.72,4591.66,177.44,4946.54,4236.78,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 08:00:00,4102.05,4437.68,4075.0,4153.0,464.68,4563.57,4479.14,4507.83,4480.31,,4366.54,4418.3,4495.89,-77.6,-22.39,25.97,4563.57,199.96,4963.5,4163.65,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 12:00:00,4153.0,4311.14,4014.76,4015.03,276.24,4528.95,4434.94,4501.85,4462.06,,4363.04,4356.25,4460.27,-104.02,-38.72,25.07,4528.95,231.23,4991.42,4066.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 16:00:00,4015.03,4224.99,3972.51,4203.67,155.04,4500.38,4412.91,4499.46,4451.93,,4361.46,4332.78,4441.26,-108.48,-52.67,35.69,4500.38,234.51,4969.39,4031.37,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-04 20:00:00,4187.0,4300.95,4100.11,4100.11,141.44,4465.2,4383.12,4494.96,4438.13,,4358.85,4296.98,4415.99,-119.01,-65.94,37.35,4465.2,239.32,4943.84,3986.55,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 00:00:00,4106.97,4121.33,3603.0,3988.04,286.74,4423.94,4345.5,4487.35,4420.48,,4355.17,4249.45,4384.29,-134.84,-79.72,32.45,4423.94,247.17,4918.27,3929.6,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 04:00:00,3996.24,4190.4,3943.1,4190.4,213.83,4391.71,4330.72,4484.96,4411.46,,4353.53,4240.37,4369.93,-129.56,-89.69,41.47,4391.71,232.33,4856.38,3927.04,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 08:00:00,4190.0,4248.6,4050.0,4246.82,222.11,4364.65,4322.73,4485.11,4405.0,,4352.46,4241.36,4360.81,-119.45,-95.64,39.98,4364.65,214.58,4793.81,3935.49,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 12:00:00,4248.64,4298.0,4116.65,4151.0,245.08,4337.31,4306.38,4482.89,4395.04,,4350.46,4227.46,4345.27,-117.81,-100.07,35.8,4337.31,204.51,4746.33,3928.3,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 16:00:00,4140.0,4459.55,4096.06,4442.48,125.58,4327.94,4319.34,4485.58,4396.9,,4351.37,4260.54,4352.47,-91.93,-98.44,48.8,4327.94,194.43,4716.8,3939.08,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-05 20:00:00,4442.09,4484.99,4351.01,4366.47,135.59,4323.25,4323.83,4487.44,4395.71,,4351.53,4276.84,4353.51,-76.67,-94.09,49.5,4323.25,192.19,4707.64,3938.87,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 00:00:00,4366.49,4522.81,4365.73,4430.02,187.42,4319.26,4333.94,4489.6,4397.05,,4352.31,4300.4,4359.18,-58.77,-87.03,47.1,4319.26,188.92,4697.1,3941.43,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 04:00:00,4448.1,4505.96,4335.26,4461.29,166.31,4318.72,4346.07,4491.1,4399.57,,4353.39,4325.16,4366.74,-41.58,-77.94,48.61,4318.72,188.47,4695.66,3941.78,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 08:00:00,4476.13,4597.79,4469.82,4548.13,175.29,4317.65,4365.31,4494.52,4405.4,,4355.33,4359.46,4380.18,-20.72,-66.49,56.36,4317.65,187.03,4691.7,3943.6,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 12:00:00,4544.59,4619.47,4422.28,4619.43,261.6,4317.58,4389.52,4500.33,4413.79,,4357.96,4399.45,4397.9,1.56,-52.88,63.94,4317.58,186.9,4691.39,3943.77,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 16:00:00,4619.43,4619.43,4619.43,4619.43,0.0,4324.25,4411.41,4505.34,4421.86,,4360.56,4433.3,4414.31,18.99,-38.51,65.37,4324.25,195.42,4715.09,3933.41,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-06 20:00:00,4619.43,4662.87,4610.0,4619.77,16.74,4336.03,4431.26,4506.34,4429.62,,4363.14,4461.99,4429.53,32.46,-24.32,71.92,4336.03,206.03,4748.1,3923.96,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4484.03,87.18,4333.78,4436.28,4504.91,4431.75,,4364.34,4465.38,4433.56,31.81,-13.09,60.57,4333.78,204.05,4741.89,3925.68,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 04:00:00,4489.48,4561.9,4452.0,4510.25,65.94,4333.84,4443.33,4503.37,4434.83,,4365.79,4472.28,4439.24,33.04,-3.86,66.41,4333.84,204.11,4742.05,3925.63,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 08:00:00,4475.01,4649.92,4458.0,4613.94,92.51,4347.51,4459.58,4503.97,4441.85,,4368.26,4494.07,4452.19,41.89,5.29,75.22,4347.51,213.52,4774.55,3920.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 12:00:00,4616.79,4759.25,4587.65,4755.0,165.21,4375.92,4487.71,4508.07,4454.13,,4372.11,4534.22,4474.62,59.6,16.15,73.93,4375.92,228.3,4832.52,3919.31,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 16:00:00,4755.0,4788.59,4672.35,4754.21,52.13,4405.98,4513.09,4513.19,4465.9,,4375.91,4568.06,4495.33,72.73,27.47,72.57,4405.98,236.83,4879.64,3932.32,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-07 20:00:00,4716.61,4752.12,4586.13,4691.61,37.46,4439.8,4530.09,4516.09,4474.75,,4379.05,4587.07,4509.87,77.2,37.41,74.78,4439.8,226.13,4892.06,3987.55,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 00:00:00,4691.66,4735.39,4586.13,4605.05,45.9,4459.87,4537.23,4517.45,4479.86,,4381.3,4589.84,4516.92,72.92,44.51,59.17,4459.87,221.84,4903.55,4016.2,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 04:00:00,4633.47,4633.47,4587.08,4619.01,44.83,4485.82,4545.02,4518.73,4485.32,,4383.67,4594.32,4524.48,69.84,49.58,65.33,4485.82,207.42,4900.66,4070.97,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 08:00:00,4625.36,4699.77,4611.48,4647.53,36.31,4518.79,4554.78,4519.8,4491.68,,4386.29,4602.51,4533.59,68.92,53.45,63.79,4518.79,173.82,4866.44,4171.15,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 12:00:00,4653.92,4690.83,4028.93,4348.65,492.16,4526.71,4535.15,4514.93,4486.07,,4385.92,4563.45,4519.89,43.56,51.47,44.67,4526.71,161.23,4849.18,4204.24,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 16:00:00,4330.68,4396.49,4190.0,4190.01,225.13,4523.87,4502.28,4505.6,4474.46,,4383.97,4506.0,4495.46,10.54,43.28,34.13,4523.87,166.83,4857.52,4190.21,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-08 20:00:00,4195.87,4334.15,4060.0,4282.8,287.94,4530.46,4481.38,4498.28,4466.95,,4382.96,4471.66,4479.71,-8.04,33.02,35.36,4530.46,153.39,4837.23,4223.68,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 00:00:00,4282.8,4338.28,4150.06,4242.01,204.1,4520.43,4458.58,4489.15,4458.12,,4381.56,4436.33,4462.1,-25.77,21.26,34.15,4520.43,165.51,4851.45,4189.41,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 04:00:00,4254.44,4426.62,4200.02,4321.52,119.28,4518.18,4445.53,4481.08,4452.77,,4380.96,4418.67,4451.69,-33.02,10.41,38.26,4518.18,168.0,4854.18,4182.19,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 08:00:00,4336.19,4345.38,4262.75,4327.63,59.72,4513.07,4434.3,4473.34,4447.86,,4380.43,4404.66,4442.5,-37.83,0.76,43.14,4513.07,172.33,4857.72,4168.41,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 12:00:00,4331.82,4400.6,4245.94,4276.0,124.78,4503.8,4419.22,4464.71,4441.12,,4379.39,4384.87,4430.16,-45.3,-8.45,39.95,4503.8,180.07,4863.93,4143.67,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 16:00:00,4276.0,4281.32,4159.64,4253.7,100.39,4489.08,4403.46,4454.28,4433.77,,4378.14,4364.69,4417.09,-52.4,-17.24,33.39,4489.08,188.11,4865.29,4112.87,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-09 20:00:00,4267.51,4300.0,4241.25,4258.81,50.51,4471.05,4389.68,4443.38,4426.91,,4376.95,4348.4,4405.37,-56.97,-25.19,23.83,4471.05,192.19,4855.43,4086.66,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 00:00:00,4258.81,4279.7,4087.62,4144.0,97.96,4447.28,4366.28,4430.0,4415.81,,4374.64,4316.95,4386.01,-69.05,-33.96,21.28,4447.28,202.03,4851.33,4043.23,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 04:00:00,4144.0,4149.0,3801.0,3988.95,208.63,4415.74,4330.35,4413.08,4399.07,,4370.8,4266.49,4356.6,-90.1,-45.19,19.57,4415.74,221.94,4859.61,3971.86,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 08:00:00,3988.89,4100.0,3900.05,4098.79,105.95,4396.47,4308.29,4399.29,4387.3,,4368.09,4240.69,4337.5,-96.81,-55.51,28.51,4396.47,232.18,4860.84,3932.11,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 12:00:00,4069.43,4135.48,4043.17,4094.93,80.24,4375.71,4287.97,4387.23,4375.83,,4365.37,4218.27,4319.53,-101.26,-64.66,27.56,4375.71,239.91,4855.53,3895.88,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 16:00:00,4086.92,4283.0,4072.45,4274.32,103.91,4358.73,4286.67,4380.12,4371.85,,4364.47,4226.89,4316.18,-89.29,-69.59,35.85,4358.73,234.11,4826.95,3890.5,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-10 20:00:00,4269.36,4274.32,4100.0,4130.37,63.68,4327.5,4271.79,4373.52,4362.38,,4362.14,4212.04,4302.42,-90.38,-73.75,40.62,4327.5,219.69,4766.87,3888.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 00:00:00,4153.62,4334.43,4098.91,4312.05,234.26,4305.39,4275.62,4369.57,4360.41,,4361.64,4227.43,4303.13,-75.7,-74.14,55.14,4305.39,195.39,4696.16,3914.61,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 04:00:00,4320.46,4325.99,4101.32,4178.73,191.23,4279.74,4266.39,4363.7,4353.28,,4359.82,4219.93,4293.92,-73.98,-74.11,45.76,4279.74,174.58,4628.9,3930.59,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 08:00:00,4186.88,4221.63,4115.39,4191.53,69.24,4259.07,4259.26,4356.14,4346.94,,4358.15,4215.56,4286.33,-70.77,-73.44,47.9,4259.07,157.69,4574.45,3943.68,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 12:00:00,4191.54,4313.18,4174.97,4251.29,88.42,4240.68,4258.51,4348.75,4343.19,,4357.08,4221.06,4283.74,-62.68,-71.29,47.02,4240.68,133.03,4506.73,3974.63,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 16:00:00,4246.43,4280.0,4158.84,4182.27,86.76,4217.42,4251.24,4342.68,4336.88,,4355.34,4215.09,4276.22,-61.13,-69.25,44.15,4217.42,92.7,4402.82,4032.01,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-11 20:00:00,4187.99,4225.0,4158.85,4208.47,30.09,4210.41,4247.17,4339.16,4331.84,,4353.88,4214.07,4271.2,-57.13,-66.83,47.23,4210.41,87.41,4385.22,4035.6,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 00:00:00,4208.6,4305.01,4201.9,4294.25,92.68,4215.62,4251.65,4334.47,4330.37,,4353.29,4226.41,4272.91,-46.5,-62.76,51.58,4215.62,89.22,4394.05,4037.19,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 04:00:00,4294.54,4394.59,4279.77,4361.0,152.59,4219.53,4262.07,4331.51,4331.57,,4353.36,4247.12,4279.43,-32.32,-56.67,53.81,4219.53,93.9,4407.34,4031.72,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 08:00:00,4361.04,4373.67,4228.5,4340.1,99.7,4224.44,4269.5,4331.5,4331.91,,4353.23,4261.42,4283.93,-22.51,-49.84,57.85,4224.44,97.63,4419.69,4029.18,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 12:00:00,4343.01,4345.92,4230.0,4258.72,189.74,4221.3,4268.47,4332.93,4329.04,,4352.29,4261.01,4282.06,-21.06,-44.08,61.48,4221.3,95.32,4411.94,4030.65,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 16:00:00,4249.49,4280.0,4040.8,4165.5,284.98,4213.19,4258.67,4333.18,4322.62,,4350.43,4246.31,4273.43,-27.11,-40.69,52.88,4213.19,92.66,4398.51,4027.86,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-12 20:00:00,4158.27,4202.53,4101.69,4163.72,59.94,4207.58,4249.62,4336.16,4316.39,,4348.58,4233.61,4265.3,-31.69,-38.89,52.98,4207.58,92.06,4391.69,4023.46,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 00:00:00,4159.72,4165.38,3916.0,3936.84,186.04,4191.73,4219.83,4330.82,4301.51,,4344.48,4187.95,4240.97,-53.02,-41.72,35.98,4191.73,109.34,4410.42,3973.05,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 04:00:00,3933.21,3991.01,3796.8,3933.76,193.79,4175.48,4192.59,4327.49,4287.08,,4340.39,4148.84,4218.21,-69.37,-47.25,40.75,4175.48,122.24,4419.97,3930.99,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 08:00:00,3914.01,3970.0,3820.0,3832.0,136.03,4159.88,4158.25,4324.37,4269.24,,4335.33,4100.1,4189.61,-89.51,-55.7,25.57,4159.88,144.38,4448.63,3871.13,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 12:00:00,3831.01,3976.19,3760.0,3795.0,208.45,4150.18,4123.65,4316.46,4250.64,,4329.96,4053.16,4160.38,-107.22,-66.0,28.35,4150.18,161.91,4474.0,3826.36,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 16:00:00,3775.47,3991.01,3765.13,3879.81,136.25,4139.23,4100.43,4309.12,4236.1,,4325.48,4026.49,4139.59,-113.1,-75.42,33.74,4139.23,172.62,4484.47,3793.99,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-13 20:00:00,3879.81,3991.01,3845.03,3944.69,52.9,4131.72,4085.6,4305.0,4224.67,,4321.69,4013.91,4125.16,-111.25,-82.59,34.09,4131.72,177.84,4487.4,3776.04,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 00:00:00,3944.0,3993.0,3800.02,3806.0,112.92,4108.3,4058.97,4292.27,4208.25,,4316.56,3981.92,4101.51,-119.59,-89.99,31.79,4108.3,188.58,4485.47,3731.14,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 04:00:00,3800.01,3890.0,3800.0,3869.99,110.95,4095.29,4040.97,4282.34,4194.99,,4312.11,3964.7,4084.36,-119.66,-95.92,34.2,4095.29,195.83,4486.94,3703.63,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 08:00:00,3846.58,3889.98,3418.0,3481.02,473.82,4053.73,3987.64,4263.36,4166.99,,4303.84,3890.29,4039.67,-149.38,-106.62,20.41,4053.73,232.2,4518.13,3589.33,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 12:00:00,3481.02,3666.0,3395.0,3518.0,423.18,4020.7,3942.91,4244.49,4141.54,,4296.03,3833.01,4001.03,-168.02,-118.9,18.65,4020.7,258.94,4538.58,3502.81,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 16:00:00,3522.0,3533.97,3263.0,3370.0,326.16,3979.62,3888.35,4220.93,4111.28,,4286.81,3761.78,3954.29,-192.51,-133.62,17.04,3979.62,293.3,4566.22,3393.02,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-14 20:00:00,3368.73,3450.0,3165.13,3189.02,218.0,3926.51,3821.75,4192.32,4075.11,,4275.89,3673.66,3897.6,-223.94,-151.68,15.96,3926.51,334.77,4596.04,3256.98,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 00:00:00,3188.01,3460.0,3152.01,3370.0,251.7,3885.89,3778.72,4167.33,4047.46,,4266.87,3626.95,3858.52,-231.57,-167.66,26.02,3885.89,350.98,4587.86,3183.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 04:00:00,3369.99,3380.0,3031.0,3148.0,304.94,3832.87,3718.66,4137.9,4012.19,,4255.74,3553.26,3805.89,-252.63,-184.65,22.97,3832.87,378.69,4590.26,3075.48,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 08:00:00,3148.0,3148.0,2817.0,2919.0,364.65,3764.11,3642.5,4106.6,3969.32,,4242.44,3455.68,3740.19,-284.51,-204.62,22.95,3764.11,413.74,4591.6,2936.62,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 12:00:00,2870.9,3856.0,2870.9,3830.0,682.86,3737.56,3660.36,4092.99,3963.86,,4238.34,3513.27,3746.84,-233.57,-210.41,48.14,3737.56,389.77,4517.1,2958.02,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 16:00:00,3839.94,3839.98,3483.0,3702.66,245.95,3705.69,3664.38,4074.77,3953.61,,4233.01,3542.41,3743.57,-201.16,-208.56,47.7,3705.69,363.05,4431.79,2979.58,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-15 20:00:00,3702.3,3799.9,3658.04,3700.0,118.77,3677.75,3667.78,4053.67,3943.67,,4227.7,3566.65,3740.34,-173.69,-201.59,48.29,3677.75,338.95,4355.66,2999.84,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 00:00:00,3674.01,3950.0,3658.04,3770.0,170.71,3657.98,3677.51,4033.98,3936.86,,4223.15,3597.94,3742.54,-144.6,-190.19,48.01,3657.98,320.01,4297.99,3017.96,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 04:00:00,3769.94,3935.93,3753.23,3847.9,257.8,3642.18,3693.74,4017.11,3933.37,,4219.41,3636.39,3750.35,-113.95,-174.94,48.26,3642.18,300.96,4244.11,3040.26,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 08:00:00,3847.92,3850.0,3470.66,3630.06,408.65,3626.85,3687.67,3997.61,3921.47,,4213.55,3635.42,3741.44,-106.02,-161.16,46.92,3626.85,292.86,4212.57,3041.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 12:00:00,3630.06,3800.0,3531.01,3567.11,210.08,3608.51,3676.19,3976.57,3907.58,,4207.12,3624.91,3728.52,-103.61,-149.65,44.7,3608.51,283.98,4176.48,3040.55,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 16:00:00,3567.03,3714.99,3531.05,3664.0,172.88,3600.11,3675.03,3956.9,3898.03,,4201.71,3630.92,3723.74,-92.82,-138.28,53.57,3600.11,279.47,4159.06,3041.17,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-16 20:00:00,3664.01,3715.0,3600.6,3714.95,77.45,3596.11,3678.83,3944.23,3890.85,,4196.87,3643.85,3723.09,-79.24,-126.48,53.82,3596.11,277.1,4150.3,3041.92,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 00:00:00,3685.23,3709.94,3580.0,3580.0,125.96,3581.12,3669.42,3932.03,3878.66,,4190.73,3634.03,3712.49,-78.46,-116.87,54.09,3581.12,268.93,4118.98,3043.26,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 04:00:00,3568.07,3604.79,3550.0,3559.0,85.89,3561.84,3658.9,3917.55,3866.12,,4184.45,3622.48,3701.12,-78.64,-109.23,57.69,3561.84,254.95,4071.74,3051.93,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 08:00:00,3559.0,3609.39,3499.02,3499.03,160.76,3546.49,3643.68,3902.69,3851.72,,4177.63,3603.49,3686.15,-82.66,-103.91,52.82,3546.49,248.64,4043.77,3049.2,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 12:00:00,3499.03,3660.0,3499.03,3637.33,135.94,3534.85,3643.07,3889.01,3843.32,,4172.25,3608.7,3682.54,-73.84,-97.9,61.12,3534.85,237.92,4010.7,3059.01,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 16:00:00,3649.49,3748.21,3638.05,3720.0,85.07,3546.8,3650.4,3876.85,3838.48,,4167.75,3625.82,3685.31,-59.49,-90.22,69.49,3546.8,241.06,4028.92,3064.69,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-17 20:00:00,3700.13,3739.0,3679.15,3699.99,88.55,3555.9,3655.12,3865.33,3833.05,,4163.1,3637.23,3686.4,-49.17,-82.01,44.41,3555.9,243.34,4042.57,3069.23,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 00:00:00,3690.0,3850.0,3690.0,3830.0,129.76,3578.9,3671.78,3856.86,3832.93,,4159.78,3666.89,3697.04,-30.15,-71.63,55.46,3578.9,246.56,4072.02,3085.79,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 04:00:00,3830.0,4000.0,3760.0,3950.32,227.68,3616.97,3698.31,3850.69,3837.53,,4157.7,3710.49,3715.8,-5.3,-58.37,59.75,3616.97,241.92,4100.81,3133.13,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 08:00:00,3976.58,3976.58,3848.33,3929.33,150.28,3644.93,3720.31,3846.4,3841.13,,4155.43,3744.16,3731.61,12.55,-44.19,56.45,3644.93,244.19,4133.31,3156.56,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 12:00:00,3932.98,4123.2,3890.0,4030.33,291.98,3689.05,3749.83,3847.22,3848.55,,4154.18,3788.19,3753.74,34.44,-28.46,57.25,3689.05,228.91,4146.87,3231.23,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 16:00:00,4048.99,4048.99,3928.33,3969.48,113.49,3741.57,3770.75,3844.64,3853.3,,4152.34,3816.08,3769.72,46.36,-13.5,65.42,3741.57,149.75,4041.07,3442.08,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-18 20:00:00,3969.5,4085.0,3951.0,4035.01,116.81,3751.82,3795.92,3843.44,3860.42,,4151.18,3849.76,3789.37,60.39,1.28,71.2,3751.82,162.59,4077.0,3426.65,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 00:00:00,4060.0,4089.97,3901.0,3971.02,163.64,3765.24,3812.6,3837.37,3864.76,,4149.38,3868.42,3802.83,65.59,14.14,64.34,3765.24,169.25,4103.75,3426.74,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 04:00:00,3972.0,3981.19,3830.91,3936.28,181.78,3777.06,3824.38,3833.49,3867.56,,4147.26,3878.86,3812.71,66.14,24.54,60.5,3777.06,172.67,4122.4,3431.72,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 08:00:00,3880.06,4032.02,3873.0,3969.01,125.45,3787.01,3838.15,3826.63,3871.54,4204.79,4145.49,3892.73,3824.29,68.43,33.32,70.43,3787.01,177.9,4142.8,3431.21,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 12:00:00,3969.32,4029.99,3901.02,3965.01,171.19,3792.86,3850.23,3822.36,3875.21,4202.86,4143.69,3903.85,3834.72,69.13,40.48,71.71,3792.86,181.89,4156.64,3429.08,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 16:00:00,3970.0,4014.56,3871.99,3890.01,122.48,3805.86,3854.02,3816.33,3875.79,4200.18,4141.17,3901.72,3838.81,62.91,44.97,70.57,3805.86,178.91,4163.68,3448.05,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-19 20:00:00,3890.02,3920.0,3830.91,3910.04,137.78,3823.01,3859.36,3809.5,3877.13,4197.97,4138.87,3903.0,3844.09,58.91,47.76,66.39,3823.01,171.08,4165.17,3480.84,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-20 00:00:00,3910.04,3923.26,3843.0,3875.93,110.32,3833.6,3860.93,3803.37,3877.08,4195.72,4136.25,3898.83,3846.45,52.39,48.68,59.95,3833.6,167.24,4168.08,3499.13,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-20 04:00:00,3875.91,3988.83,3820.0,3913.89,147.87,3843.55,3865.98,3797.48,3878.53,4193.86,4134.04,3901.15,3851.44,49.71,48.89,63.35,3843.55,165.72,4174.98,3512.12,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
2017-09-20 08:00:00,3913.91,3979.99,3859.31,3927.77,108.23,3860.94,3871.86,3790.15,3880.46,4192.04,4131.99,3905.25,3857.1,48.15,48.74,57.14,3860.94,154.47,4169.88,3552.0,binance,BTC/USDT,4h,2025-04-07 18:58:42.588614
